question,reference_answer,answer,score,normalized_score,dataset,dataset_num
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","LCD (Limited Crystal Diode), CPU(Central Processing Unit), GPS(Global ) ",45.0,0.45,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","GPU atau sering juga disebut VGA adalah saalah satu hardware pendukung bagi para desainer dan gamer yang memang kebutuhan grafisnya lebih berat daripada VGA Onboard yang sudah ada dari Mainboard. GPU kepanjangan dari Graphic Processing Unit. Singkatan GPU dan CPU memang tidak jauh berbeda, fungsi utama dari GPU itu sendiri memang di khususkan untuk mem-proses penggunaan grafik yang memang berat dan VGA Onboard tidak sanggup untuk menjalankan kebutuhan grafik tinggi tersebut, namun bukan berarti VGA Onboard sekarang tidak cukup untuk menjalakan beberapa penggunaan grafis grafik sebatas 3D biasa, CPU kepanjangannya adalah Central Processing Unit. CPU bertanggung jawab untuk melakukan semua dari perhitungan matematika yang diperlukan oleh komputer agar dapat berfungsi dengan baik. Dikarenakan komputer tidak dapat berfungsi tanpa CPU (yang mungkin juga disebut sebagai central processor atau hanya prosesor saja), tidak jarang terdengar orang merujuk ke CPU sebagai ""otak"" dari sebuah komputer, GPS atau Global Positioning System dalam pengertian sederhana adalah salah satu sistem yang akan membantu kita untuk mengetahui posisi kita berada saat ini. GPS bekerja dengan menstransmisikan sinyal dari satelit ke perangkat GPS (handphone atau Blackberry yang dilengkapi teknologi GPS misalnya). Untuk memperoleh detil posisi yang seakurat mungkin, GPS sebaiknya digunakan di ruang terbuka Penggunaan GPS di dalam ruangan, hutan ataupun di tempat yang banyak gedung-gedung tinggi, akan membuat GPS bekerja kurang akurat ",25.0,0.25,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",- LCD adalah Liquid Crystal Display - CPU adalah Central Processing Unit - GPS adalah Global Positioning System,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",-LCD (Liquid Crsytal Display) -CPU (Control Processing Unit) -GPS (Global Positioning System),94.0,0.94,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",- LCD Liquid Crystal Display - CPU Central Processing Unit - GPS Global Positioning System,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",-LCD Liquid Crystal Display -CPU Central Processing Unit -GPS Global Positioning System,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD adalah Liquid Crystal Display CPU adalah Central Processing Unit GPS adalah Global Positioning Dustem ,91.0,0.91,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",lcd adalah Liquid Crystal Display cpu adalah Central Processing Unit gps adalah global positioning system ,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","liquid control desktop, control prosesing unit, google prosesing satelit ",23.0,0.23,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","LCD Luquid Control Desktop, CPU Control Prosessing Unit, GPS Google Procesor Satlite ",31.0,0.31,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","LCD adalah Liquied Control Desktop, CPU adalah Control Processor Unit, GPS adalah Google Proyektor Satelit. ",28.0,0.28,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD adalah liquied control dekstop Cpu adalah Control Processing Unit GPS adalah Genji Perfect Seiha ,33.0,0.33,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD = liquid crystal display CPU = central processing unit GPS = Global Positioning System ,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD : liquit Crystal display CPU : Central Processing Unit GPS : global positioning system ,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","liquid crystal display , central processing unit , global positioning system ",87.0,0.87,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD : liquid crystal display. CPU : central processing unit. GPS : Global positioning system ,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",- LCD = Liquid Crystal Display - CPU = Central Processing Unit - GPS = Global Positioning System,100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",LCD adalah liquid crystal display CPU adalah Central Processing Unit GPS adalah Global Posessing Unit ,86.0,0.86,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)","CPU (Central Processing Unit), LCD: Liquid CRYSTAL Display, GPS = Global Positioning System ",100.0,1.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",haha ,0.0,0.0,analisis_essay,analisis_essay-37
"Apa kepanjangan dari LCD, CPU dan GPS? ","LCD (Liquid Crystal Display), CPU (Central Processing Unit), GPS (Global Positioning System)",-LCD adalah licuid Display -CPU adalah centar Processing Unit -GPS adalah Global position System,53.0,0.53,analisis_essay,analisis_essay-37
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcake, Donat, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, Kitkat, Lollipop dan Marshmallow ",88.0,0.88,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","cupcake,doughnat, eclair, froyo, gingerbread, honeycomb, ice cream sandwich, jelly bean. kitkat, lollipop, marshmellow ",85.0,0.85,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","donut,eclair,froyo,gingerbread,honeycomb,ice cream sandwitch, jelly bean,kitkat ",86.0,0.86,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupkace, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, Kit Kat, Marshmallow. ",84.0,0.84,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","gingerbread , ice cream sandwich ",28.0,0.28,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcake,Donut,Eclair ,Froyo, Gingerbread, Honeycomb , Ice Cream Sandwich , Jelly Bean ,KitKat,Lolipop. ",91.0,0.91,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","cupcake, donut, eclair, froyo, gingerbread, honeycomb, ice cream Sandwich, jelly bean, kitkat, lollipop, Marshmallow ",91.0,0.91,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",-Cupcake -Donut -Eclair -Froyo -Gingerbread -Honeycomb -Ice Cream Sandwich -Jelly Bean -KitKat,88.0,0.88,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",1. Android versi 1.0 (Astro) 2. Android versi 1.1 (Bender) 3. Android versi 1.5 (Cupcake) 4. Android versi 1.6 (Donut) 5. Android versi 2.0/2.1 (Eclair) 6. Android versi 2.2 (Froyo: Frozen Yoghurt) 7. Android versi 2.3 (Gingerbread) 8. Android versi 3.0/3.1 (Honeycomb) 9. Android versi 4.0 (ICS: Ice Cream Sandwich) 10. Android versi 4.1 (Jelly Bean) 11. Android versi 4.4 (KitKat) 12. Android L 5.0 ,72.0,0.72,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","2.3 Android Cupcake, Android Donut, Android Eclair, Android Eclair, Android Froyo, Android Gingerbread, Android Honeycomb, Android Ice Cream Sandwich, Android Jelly Bean, Android KitKat, Android Lollipop, Android Marshmallow ",80.0,0.8,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcake,Donut,Eclair,Froyo,Gingerbread,Honetcome,ICS,Jelly Bean,KitKat,Lolipop,Marsmallow ",82.0,0.82,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcake (1.5), Donut (1.6), Eclair (2.0–2.1), Froyo (2.2–2.2.3), Gingerbread (2.3–2.3.7), Honeycomb (3.0–3.2.6), Ice Cream Sandwich (4.0–4.0.4), Jelly Bean (4.1–4.3), KitKat (4.4+), dan lolypop (5.0). ",77.0,0.77,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","yakni Cupcake (1.5), Donut (1.6), Eclair (2.0–2.1), Froyo (2.2–2.2.3), Gingerbread (2.3–2.3.7), Honeycomb (3.0–3.2.6), Ice Cream Sandwich (4.0–4.0.4), Jelly Bean (4.1–4.3), dan KitKat (4.4+), Android Lollipop 5.0, ",77.0,0.77,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Donut , eclair , froyo , gingerbread , honeycomb , icecream sandwich , jellybean , kitkat , lollipop , marsmallow ",88.0,0.88,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcakes, Donuts, Eclair, Froyo, Gingerbread, Honeycomb, Ice cream sandwich, Jelly Bean, KitKat, Lollipop, Marshmallow ",91.0,0.91,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","Cupcake,Donat,Eclare,Foyo,Gingerbread,Honeycomb,IcecreamSandwich,Jellybean,Kitkat,Lolipop,Marshmallow ",87.0,0.87,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","donut, eclair, froyo, gingerbread, honeycomb, ice cream sandwich, jelly bean, kitkat ",83.0,0.83,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","- Donut, - eclair - ginggerbread - honeycomb - icecream sandwich - jellybean - kitkat - lollipop - marsmallow ",68.0,0.68,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","jelly beans, lollypoop ",10.0,0.1,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",cupcake. gingerbread. jellybean. kitkat. lolipop. marshmellow. ,32.0,0.32,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",- Android Cupcake - Android Donut - Android Eclair - Android Froyo - Android Jellybean,45.0,0.45,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",-Cupcake -Donut -Eclair -Froyo -Gingerbread -Honeycomb -Ice Cream Sandwich -Jelly Bean -KitKat,88.0,0.88,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.","cupcake, donut, eclair, froyo, gingerbread, honeycomb, ice cream sendwich, jelly bean, kitkat, lollipop, marsmellow ",91.0,0.91,analisis_essay,analisis_essay-38
Sebutkan nama versi android dari Cupcake hingga saat ini. ,"Cupcake, Donut, Eclair, Froyo, Gingerbread, Honeycomb, Ice Cream Sandwich, Jelly Bean, KitKat dan Lolypop.",cupcake - doughnut - eclair - froyo - gingerbread - honeycomb - ice cream sandwich - jellybean - kitkat - lollipop - marshmallow. ,85.0,0.85,analisis_essay,analisis_essay-38
