question,reference_answer,answer,score,normalized_score,dataset,dataset_num
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",partai politik adalah organisasi yang bersifat nasional dab dibentuk oleh sekelompok warga indonesia secara sukarela atas dasar kesamaan kehendak dan cita - cita negara ,28.0,0.28,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",partai politik sebagai sarana komunikasi politik adalah partai politik menjalankan tugas menyalurkan berbagai pendapat dan aspirasi masyarakat kepada pemerintah. dengan mengumpulkan samua pendapat maupun aspirasi-aspirasi masyarakat dan diseleksi untuk diserahkan kepada pemerintah. ,49.0,0.49,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.","Partai politik sebagai lahan mencari kekuasaan. Terkadang juga digunakan untuk memperkaya dirinya sendiri. Partai politik hanya sekitar 40% yang memang serius ingin mensejahterakan masyarakat tetapi jika sudah berhasil, para politikus sudah lupa akan janji yang sudah mereka berikan kepada masyarakat. ",55.0,0.55,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",fungsi partai politik adalah sebagai pendukung pemerintah dalam menangani semua masalah negara ,30.0,0.3,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",Fungsi dari partai politik itu dalam kekuasaan pemerintahan untuk mengatur suatu negara menjadi lebih baik dari masa kemasa sehingga menajdi negara yang maju ,44.0,0.44,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",Untuk berkumpulnya anggota ploitik ,7.0,0.07,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",Partai politik berfungsi sebagai media pendukung maupun jembatan antara pemerintahan dengan rakyat. ,22.0,0.22,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.","fungsi partai politik dalam pemerintahan adalah sebagai wadah dalam kita sebagai warga negara menyampaikan aspirasi dan pendapat dalam ikatan partai ,dan adanya partai politik juga dapat berguna membantu dalam pemilihan kepala daerah maupun presiden. ",44.0,0.44,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",sebagai tiang penegak negera ,7.0,0.07,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",untuk menyatukan kebersamaan masyarakat ,9.0,0.09,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",partai politik sebagai jembatan untuk seseorang memasuki pemerintahan dan sebagai tiang pemerintahan ,19.0,0.19,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",partai politik digunakan untuk memberikan calon pemilik kursi dalam sebuah pemilu. biasanya partai politik yang sudah mempunyai nama besar di kalangan masyarakat memberikan calon legislatif yang berkualitas. tapi tidak menutup kemungkinan partai politik yang belum mempunyai nama besar tidak bisa mendapat tempat di wakil rakyat ,31.0,0.31,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",Partai politik sebagai wadah aspirasi masyarakat untuk menyalurkan calon-calon pemimpin terutama dalam kepemimpinan negara. Mengusung calon-calon pemimpin bangsa melalui pemilihan dan kampanye. Dengan adanya partai politik maka akan terpilih bibit individual yang di usung untuk menjadi calon pemimpin. ,29.0,0.29,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.","1. Fungsi Partai politik yaitu sebagai wadah masyarakat dalam berpolitik, berdemokrasi dalam sistem pemerintahan, dan sebagai tolak ukur keberhasilan politik di sistem pemerintahan ",28.0,0.28,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.","sebagai sarana Pendidikan Politik bagi anggota dan masyarakat luas agar menjadi warga Negara Indonesia yang sadar akan hak dan kewajibannya dalam kehidupan bermasyarakat, berbangsa dan bernegara. Penyerap, penghimpun, dan penyalur aspirasi politik masyarakat dalam merumuskan dan menetapkan kebijakan Negara. dan menciptaan iklim yang kondusif bagi persatuan dan kesatuan bangsa Indonesia untuk kesejahteraan masyarakat. ",52.0,0.52,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",partai politik kekuasaan dibawah presiden ,10.0,0.1,analisis_essay,analisis_essay-21
"Jelaskan fungsi partai politik, berkaitan dengan kekuasaan pemerintahan. (Usahakan jawab dalam 2-4 kalimat) ","Partai politik sebagai organisasi resmi untuk menyalurkan aspirasi masyarakat. Partai politik memiliki kekuatan politik, serta ikut menentukan proses pembentukan kekuasaan pemerintah secara legal (diakui hukum) juga mempunyai hak beraktifitas merebut dan mempertahankan kekuasaan politik.",masa depan pemerintahan ,7.0,0.07,analisis_essay,analisis_essay-21
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah serangkaian ataupun sekelompok mesin elektronik yang terdiri dari ribuan bahkan jutaan komponen yang dapat saling bekerja sama, serta membentuk sebuah sistem kerja yang rapi dan teliti. Sistem ini kemudian dapat digunakan untuk melaksanakan serangkaian pekerjaan secara otomatis, berdasar urutan instruksi ataupun program yang diberikan kepadanya. ",77.0,0.77,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,komputer adalah mesin penghitung ,12.0,0.12,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,mesin yang membantu manusia untuk menjalankan segara pekerjaan ,25.0,0.25,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah alat komputasi yang diciptakan untuk menghitung tambah, kurang, kali, bagi. ",11.0,0.11,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,alat untuk memudahkan masnusia ,11.0,0.11,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah alat yang dipakai untuk mengolah data menurut prosedur yang telah dirumuskan. Kata computer pada awalnya dipergunakan untuk menggambarkan orang yang perkerjaannya melakukan perhitungan aritmatika, dengan atau tanpa alat bantu, tetapi arti kata ini kemudian dipindahkan kepada mesin itu sendiri. Asal mulanya, pengolahan informasi hampir eksklusif berhubungan dengan masalah aritmetika, tetapi komputer modern dipakai untuk banyak tugas yang tidak berhubungan dengan matematika. ",25.0,0.25,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,komputer merupakan alat untuk mengolah data. melakukan perhitungan aritmatika dan melakukan segala pekerjaan yang dapat memudahkan manusia ,43.0,0.43,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah alat yang dipakai untuk mengolah data menurut prosedur yang telah dirumuskan. Kata computer pada awalnya dipergunakan untuk menggambarkan orang yang perkerjaannya melakukan perhitungan aritmatika, dengan atau tanpa alat bantu, tetapi arti kata ini kemudian dipindahkan kepada mesin itu sendiri. ",29.0,0.29,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah alat yang dipakai untuk mengolah data menurut prosedur yang telah dirumuskan. Kata computer pada awalnya dipergunakan untuk menggambarkan orang yang perkerjaannya melakukan perhitungan aritmatika, dengan atau tanpa alat bantu, tetapi arti kata ini kemudian dipindahkan kepada mesin itu sendiri. ",29.0,0.29,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah serangkaian ataupun sekelompok mesin elektronik yang terdiri dari ribuan bahkan jutaan komponen yang dapat saling bekerja sama, serta membentuk sebuah sistem kerja yang rapi dan teliti. Sistem ini kemudian dapat digunakan untuk melaksanakan serangkaian pekerjaan secara otomatis, berdasar urutan instruksi ataupun program yang diberikan kepadanya. ",60.0,0.6,analisis_essay,analisis_essay-31
Apa yang dimaksud dengan komputer? (Jawab dalam 1-3 kalimat) ,Komputer adalah rangkaian mesin elektronik yang dapat bekerja sama. Sistem ini digunakan untuk memudahkan pekerjaan manusia. Komputer bekerja otomatis berdasarkan urutan instruksi atau program yang diberikan.,"Komputer adalah alat yang dipakai untuk mengolah data menurut prosedur yang telah dirumuskan. Kata komputer pada awalnya dipergunakan untuk menggambarkan orang yang perkerjaannya melakukan perhitungan aritmatika, dengan atau tanpa alat bantu, tetapi arti kata ini kemudian dipindahkan kepada mesin itu sendiri ",39.0,0.39,analisis_essay,analisis_essay-31
